Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
NEW-871,FIRE TECH ENTERPRISES,"(PVT LTD., 84P GULBERG-II",,36370777,,FIRE FIGHTING EQUIPMENT,FIRE FITTING EQUIPMENT
NEW-872,HASEEN HABIB CORPORATION (PVT) LTD.,123/3 INDUSTRIAL AREA KOT LAKHPAT,,"6367222, 6367223
111427336",,FIRE FIGHTING EQUIPMENT,FIRE FIGHTING EQUIPMENT
NEW-873,MGH ENGNEERING & CONTROL (PVT) LTD.,", HOUSE NO.20 ST.NO,5-A KOT SHABBUDDIN, SHAHDARA",,37913064,,FIRE FIGHTING EQUIPMENT,FIRE FITTING EQUIPMENT
NEW-874,MODERN ANTI FIRE CORPORATION MOMAN PURA DAROGHAWALA,,,6549039,,FIRE FIGHTING EQUIPMENT,FIRE FIGHTING EQUIPMENT
