Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
NEW-1819,AL-HAFIZ MELAMINE 174-2,KATCHA RAVI ROAD,,"0300-
4306245",,MELAMINE UTENSILS,MELAMINE WARE
NEW-1820,HAFIZ MELAMINE WORK,19KM MULTAN ROAD,,7510251,,MELAMINE UTENSILS,MELAMINE WARE
