Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
NEW-2189,JAPAN POWER GENERATION LTD.,2.5 KM OFF RAIWIND ROAD PAGIAN,,5835864-68,,POWER GENERATION,ELECTRICITY
NEW-2190,SOUTHERN ELECTRIC POWER COMPANY LTD.,"23 KM., RAIWIND ROAD",,"5392400,
www.sepcol.com",,POWER GENERATION,ELECTRICITY
