Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
NEW-1242,ADMIRAL,KOT LAKHPAT,,35140299 38532003,,INDUSTRIAL/ BURN GASES,INDUSTRIAL/ BURN GASES
NEW-1243,BOC PAKISTAN LTD,SHALAMAR LINK ROAD,,6824091,,INDUSTRIAL/ BURN GASES,OXYGEN NITROUS OXIDE
NEW-1244,FAST TUBE MILLS,"& ENGINEER, KOT LAKHPAT",,35150834 35150831,,INDUSTRIAL/ BURN GASES,INDUSTRIAL/ BURN GASES
NEW-1245,FINE GAS COMPANY LTD,130-INDUSTIAL ESTATE KOT LAKHPAT,,,,INDUSTRIAL/ BURN GASES,INDUSTRIAL GASES
NEW-1246,INDO PAKISTAN CORPORATION LTD,12 K.M. G.T.ROAD DAROGHAWALA,,6862237,,INDUSTRIAL/ BURN GASES,CARBON DIOXIDE GAS
NEW-1247,LAHORE GAS CO. LTD,PLOT NO 120 INDUSTRIAL AREA KOT LAKHPAT,,5114385-5115891,,INDUSTRIAL/ BURN GASES,CARBON DIOXIDE GAS
NEW-1248,PUNJAB OXYGEN MEHMOOD BOOTI BUND ROAD,,,6864009,,INDUSTRIAL/ BURN GASES,OXYGEN GAS
NEW-1249,PURE GAS COMPANY (PVT) LTD,120/1 INDUSTRIAL AREA KOT LAKHPAT,,5114385-5115891,,INDUSTRIAL/ BURN GASES,CARBON DIOXIDE GAS
NEW-1250,UNITED GASES CO. (PVT) LTD.,MEHMOOD BOOTI BUND ROAD,,0300-4288625,,INDUSTRIAL/ BURN GASES,INDUSTRIAL GASES
