Mship No,Company Name,Address,Name,Ph (Off),Email,Business Sector(s),Business Speciality
NEW-1094,AHMED FOOD PRODCUTS (PVT) LTD.,125-B INDUSTRIAL. AREA KOT LAKHPAT,,,,FRUIT JUICES,SQUASHES
NEW-1095,BENZ INDUSTRIES,MULTAN ROAD,,5412413,,FRUIT JUICES,FRUIT JUICES
NEW-1096,FADCO INDUSTRIES,"LTD. 31 KM. MULTAN ROAD, SUNDER ADDA",,5540741-2,,FRUIT JUICES,FRUIT JUICES
NEW-1097,SHEZAN INTERNATIONAL LTD.,56-BUND ROAD,,7466899,,FRUIT JUICES,"FRUIT JUICES , JAM/ JELLY/ PICKLES/ KETCHUP"
NEW-1098,STANDARD FRUIT LTD.,KOT LAKHPAT,,,,FRUIT JUICES,JUICES & SQUASHES
